,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blue_top_lane_first_tower,blue_mid_lane_first_tower,blue_bot_lane_first_tower,red_top_lane_first_tower,red_mid_lane_first_tower,red_bot_lane_first_tower,blue_earth_dragon,blue_air_dragon,blue_fire_dragon,blue_water_dragon,blue_elder_dragon,red_earth_dragon,red_air_dragon,red_fire_dragon,red_water_dragon,red_elder_dragon,blueWins
18196,22576,1376,43,8.6,345,60,0,3,16,3,137,16,0,0,0,0,0,0,0,0,0,1,31460,5987,49,9.8,414,92,0,16,3,23,39,14,1,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24223,29988,5013,48,9.6,350,91,0,14,15,20,70,12,0,0,1,0,0,1,0,1,1,1,28396,2341,48,9.6,334,83,0,15,14,27,64,12,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17374,27721,1481,47,9.4,345,47,0,15,19,24,32,7,0,0,0,0,0,0,0,0,0,0,31086,4116,49,9.8,348,76,0,19,15,31,37,11,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26364,24760,2745,45,9.0,335,72,0,9,9,13,84,14,1,0,1,0,0,1,0,1,1,0,26312,2852,45,9.0,386,80,0,9,9,15,71,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
22869,58769,5429,61,12.2,396,52,0,28,35,23,43,7,1,0,5,1,2,2,0,0,0,0,58011,5696,62,12.4,374,41,0,35,28,34,210,4,0,0,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11705,26401,4076,46,9.2,287,69,0,15,13,33,74,5,0,0,0,0,0,0,0,0,0,0,28565,3035,45,9.0,329,101,0,13,15,19,26,4,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2972,26448,2328,45,9.0,343,80,0,13,18,8,30,12,0,0,0,0,0,0,0,0,0,1,30712,2355,49,9.8,371,96,0,18,13,23,53,10,1,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
24782,30380,6905,46,9.2,288,68,0,18,19,29,40,10,1,0,2,1,0,1,0,0,1,0,30869,5729,47,9.4,338,76,0,19,18,21,34,7,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2942,28269,1951,47,9.4,405,86,0,11,6,13,37,12,1,0,1,0,1,0,0,0,0,1,22891,2306,43,8.6,349,59,0,6,11,10,42,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3163,34907,2443,54,10.8,375,99,0,24,10,28,34,13,1,0,2,0,1,1,0,0,0,1,27610,3140,47,9.4,335,77,0,10,24,12,31,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21062,25525,6670,46,9.2,347,86,0,10,10,13,149,5,0,0,0,0,0,0,0,0,0,1,26493,2933,47,9.4,370,100,0,10,10,11,27,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2618,26996,4842,47,9.4,376,83,0,14,12,12,30,13,0,0,0,0,0,0,0,1,1,0,28353,4428,45,9.0,365,75,0,12,14,16,36,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19996,25317,4242,45,9.0,377,88,0,8,15,9,32,9,0,0,0,0,0,0,0,0,0,0,28692,3557,47,9.4,355,88,0,15,8,24,33,14,1,0,2,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8235,26235,5340,46,9.2,345,64,0,11,13,11,32,15,0,0,0,0,0,0,0,0,0,1,27124,3784,47,9.4,355,88,0,13,11,20,303,11,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
21714,27915,4364,45,9.0,359,65,0,18,11,20,31,16,0,0,0,0,0,0,0,1,1,0,25979,4149,46,9.2,344,75,0,11,18,21,36,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11618,28519,5084,46,9.2,347,95,0,12,18,19,36,10,0,0,1,1,0,0,0,0,0,1,30592,3602,49,9.8,365,72,0,18,12,28,37,8,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
20176,48321,2776,73,14.6,160,0,0,35,45,64,0,0,1,0,2,2,0,0,0,0,0,0,51071,4718,78,15.6,171,0,0,45,35,115,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11763,28969,6043,46,9.2,325,76,0,17,21,21,28,9,1,0,1,0,0,1,0,0,1,0,30525,2398,47,9.4,373,76,0,21,17,26,29,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11577,27603,3098,44,8.8,316,80,0,11,21,14,27,16,1,0,2,0,0,2,0,0,1,0,32187,4327,49,9.8,316,91,0,21,11,28,42,8,0,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2854,27359,2529,47,9.4,411,74,0,9,13,11,46,10,1,0,2,0,1,1,0,1,2,1,27644,3684,48,9.6,377,76,0,13,9,23,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3439,26335,1248,48,9.6,322,84,0,9,15,12,34,15,0,0,1,0,1,0,0,1,1,1,30481,3071,50,10.0,421,96,0,15,9,14,36,13,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1892,24103,1881,44,8.8,336,56,0,9,17,10,83,7,0,0,0,0,0,0,0,1,1,0,33199,4260,49,9.8,395,102,0,17,9,18,69,7,1,0,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25943,26798,2858,46,9.2,378,73,0,12,17,17,29,10,0,0,0,0,0,0,0,0,0,0,28424,2331,46,9.2,348,76,0,17,12,15,34,10,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21639,31461,2646,50,10.0,391,88,0,18,7,18,42,12,1,0,2,1,0,1,0,1,2,0,24891,4706,43,8.6,351,62,0,7,18,12,36,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15768,25094,1984,46,9.2,380,82,0,8,12,11,30,17,0,0,0,0,0,0,0,0,0,1,26871,1951,49,9.8,396,84,0,12,8,17,30,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
21551,51997,3589,66,13.2,337,62,0,19,44,14,28,5,0,0,2,0,1,1,0,1,1,0,62571,8321,72,14.4,416,51,0,44,19,28,37,7,1,1,7,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13006,26649,3669,47,9.4,360,83,0,10,12,18,33,12,0,0,0,0,0,0,0,1,1,0,28197,2444,45,9.0,359,80,0,12,10,15,30,10,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11767,25921,2401,45,9.0,347,84,0,9,12,12,29,8,0,0,0,0,0,0,0,1,2,0,26824,3989,47,9.4,331,79,0,12,9,25,58,6,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
17889,26420,700,44,8.8,346,48,0,11,15,18,38,11,0,0,1,0,0,1,0,1,1,1,29115,5590,50,10.0,391,88,0,15,11,15,33,13,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
670,27824,2479,46,9.2,276,36,0,16,17,14,31,7,0,0,2,0,2,0,0,0,0,1,29652,6152,47,9.4,323,84,0,17,16,17,32,6,1,0,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26077,23497,2742,45,9.0,301,83,0,8,23,6,23,12,0,0,0,0,0,0,0,0,0,0,30542,4017,49,9.8,354,45,0,23,8,29,50,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15240,28743,5628,47,9.4,337,53,0,17,12,17,30,5,0,0,0,0,0,0,0,0,0,1,26525,2879,46,9.2,369,84,0,12,17,13,31,9,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14896,29134,2014,48,9.6,304,83,0,19,12,21,29,7,1,0,1,1,0,0,0,1,1,1,27596,6111,47,9.4,367,65,0,12,19,15,36,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9471,27484,5589,47,9.4,384,68,0,13,16,15,32,12,0,0,0,0,0,0,0,0,0,0,28762,1754,48,9.6,377,80,0,16,13,14,33,10,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23440,47925,4125,72,14.4,172,0,0,34,41,79,0,3,1,0,1,1,0,0,0,0,0,0,51189,5454,76,15.2,175,0,0,41,34,83,64,0,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,46327,2284,70,14.0,175,0,0,24,38,53,46,0,1,0,2,2,0,0,0,0,0,0,49780,5797,74,14.8,183,0,0,38,24,114,0,0,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,26880,5087,45,9.0,330,68,0,10,13,13,28,4,1,0,2,0,1,1,0,0,0,0,27240,3280,46,9.2,347,78,0,13,10,16,26,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8026,24476,2841,46,9.2,326,89,0,6,9,13,32,12,1,0,1,0,0,1,0,1,1,0,25594,1814,47,9.4,339,88,0,9,6,8,39,8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10858,37725,3545,52,10.4,357,126,0,32,8,42,32,5,0,0,4,1,1,2,0,1,2,0,23261,3231,41,8.2,251,63,0,8,32,12,31,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2890,25195,1390,46,9.2,330,79,0,9,18,7,33,7,0,0,0,0,0,0,0,0,0,0,29672,3422,48,9.6,332,69,0,18,9,20,51,11,1,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14394,24154,3749,47,9.4,371,75,0,5,8,4,28,8,0,0,0,0,0,0,0,0,0,0,28504,2185,50,10.0,395,99,0,8,5,9,27,8,1,0,2,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22517,28011,1211,48,9.6,400,94,0,12,3,20,45,17,0,0,0,0,0,0,0,1,2,0,22578,3883,45,9.0,379,95,0,3,12,3,107,6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8397,25357,2188,46,9.2,377,87,0,7,8,8,35,11,1,0,1,0,1,0,0,0,1,1,24218,4818,44,8.8,354,68,0,8,7,11,80,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14005,24443,3193,44,8.8,298,72,0,11,17,14,100,8,0,0,0,0,0,0,0,0,0,0,31583,5041,49,9.8,376,77,0,17,11,20,34,11,1,0,3,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16386,30206,3503,49,9.8,356,90,0,15,10,16,32,10,1,0,2,1,0,1,0,1,2,1,27285,2550,46,9.2,343,63,0,10,15,13,31,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
14162,26002,3102,46,9.2,372,82,0,10,14,14,32,11,0,0,0,0,0,0,0,0,0,0,29508,5573,50,10.0,386,118,0,14,10,17,25,9,1,0,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
11996,28682,3977,49,9.8,402,68,0,12,7,14,32,14,1,0,1,0,0,1,0,1,2,1,25470,1976,46,9.2,402,91,0,7,12,7,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
634,21329,1679,44,8.8,342,81,0,3,15,8,33,20,0,0,0,0,0,0,0,1,1,0,30786,2356,49,9.8,364,100,0,15,3,34,119,15,1,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12508,4944,2144,11,2.2,41,4,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,5120,3070,13,2.6,30,16,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16915,25600,3660,46,9.2,360,79,0,8,11,8,29,11,1,0,1,0,0,1,0,0,0,1,25076,2081,48,9.6,351,68,0,11,8,16,98,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24957,21042,2447,38,7.6,217,68,0,6,23,5,26,5,0,0,0,0,0,0,0,1,1,1,32215,3470,47,9.4,349,89,0,23,6,36,24,8,1,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25000,28499,2199,49,9.8,365,81,0,17,10,17,29,16,0,0,0,0,0,0,0,1,2,0,25405,1515,43,8.6,370,50,0,10,17,13,34,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6476,28951,3931,47,9.4,368,93,0,13,4,26,42,5,0,0,0,0,0,0,0,0,1,1,23544,4927,44,8.8,398,90,0,4,13,7,28,16,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15169,27930,1240,46,9.2,366,63,0,12,2,16,30,11,1,0,3,0,2,1,0,0,0,1,21103,1563,44,8.8,341,77,0,2,12,1,36,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4177,23906,2791,44,8.8,373,66,0,5,11,7,33,11,0,0,0,0,0,0,0,0,0,0,27614,2215,47,9.4,385,85,0,11,5,17,31,13,1,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
24748,26624,2551,46,9.2,327,86,0,9,10,12,31,12,1,0,1,0,1,0,0,0,0,1,25371,2296,45,9.0,360,62,0,10,9,12,36,8,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26446,21088,2733,42,8.4,346,62,0,3,14,2,58,8,0,0,0,0,0,0,0,0,0,0,31418,6075,49,9.8,385,129,0,14,3,14,32,16,1,0,4,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11064,27418,4975,46,9.2,390,68,0,9,7,9,32,8,1,0,2,0,1,1,0,0,0,1,23429,2944,44,8.8,323,80,0,7,9,8,31,9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19790,22684,1274,43,8.6,343,64,0,5,5,7,30,7,0,0,0,0,0,0,0,0,0,1,25270,4500,48,9.6,391,115,0,5,5,5,27,10,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10531,30720,4630,48,9.6,369,78,0,16,7,18,42,13,1,0,3,1,1,1,0,1,1,0,23447,2625,43,8.6,336,57,0,7,16,6,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5991,30211,5546,48,9.6,404,77,0,15,5,13,36,7,1,0,2,1,1,0,0,1,2,1,22825,3205,44,8.8,320,80,0,5,15,5,25,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
25358,26414,2454,46,9.2,316,92,0,11,13,14,32,5,0,0,1,0,0,1,0,1,1,0,28232,1892,47,9.4,392,69,0,13,11,17,31,8,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18949,5408,1708,13,2.6,27,12,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4582,1932,8,1.6,13,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2581,25426,3266,45,9.0,282,76,0,11,26,11,32,8,0,0,0,0,0,0,0,0,0,1,33031,4461,51,10.2,362,90,0,26,11,26,63,13,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24556,26819,3348,44,8.8,289,70,0,12,9,24,67,10,0,0,1,0,1,0,0,0,0,1,27076,3983,43,8.6,382,64,0,9,12,12,73,10,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,26692,4197,46,9.2,380,84,0,7,10,12,51,14,1,0,1,0,1,0,0,0,0,1,26538,5113,50,10.0,400,84,0,10,7,12,163,11,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
8385,25170,3420,48,9.6,305,78,0,10,9,12,26,7,0,0,0,0,0,0,0,0,1,0,27530,5395,48,9.6,333,100,0,9,10,10,25,5,1,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
18991,48795,7850,75,15.0,173,0,0,32,28,78,0,0,0,1,3,3,0,0,1,0,0,0,45592,2694,70,14.0,178,0,0,28,32,56,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10674,26200,5780,45,9.0,346,74,0,11,10,13,30,10,1,0,1,0,1,0,0,0,0,0,25832,3957,45,9.0,332,114,0,10,11,15,33,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9447,29533,7755,46,9.2,287,71,0,16,5,31,41,13,1,0,3,2,0,1,0,0,1,1,23103,2363,43,8.6,334,87,0,5,16,6,32,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2104,29372,2347,47,9.4,379,60,0,14,13,11,46,17,1,0,1,0,0,1,0,0,1,0,27328,3178,49,9.8,371,89,0,13,14,13,105,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25905,22956,2630,43,8.6,320,76,0,7,17,4,29,4,0,0,0,0,0,0,0,1,1,0,30371,3171,48,9.6,345,83,0,17,7,15,28,7,1,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23124,23348,2648,44,8.8,388,84,0,2,14,2,23,4,1,0,1,0,0,1,0,0,0,1,26930,5955,48,9.6,335,95,0,14,2,16,43,6,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3764,22422,3872,44,8.8,361,77,0,2,10,3,31,11,0,0,0,0,0,0,0,0,0,1,26728,1068,48,9.6,359,78,0,10,2,18,38,13,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4234,27593,4003,47,9.4,375,69,0,11,13,11,34,13,1,0,1,0,0,1,0,1,1,0,27924,2566,48,9.6,347,112,0,13,11,10,38,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4994,22385,2035,47,9.4,283,68,0,9,14,6,22,5,0,0,0,0,0,0,0,0,0,0,27148,1558,48,9.6,332,85,0,14,9,8,44,5,1,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23262,31520,662,50,10.0,390,93,0,20,10,20,37,6,1,0,2,1,0,1,0,1,1,0,24416,1591,45,9.0,323,73,0,10,20,9,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5057,21283,1343,44,8.8,303,80,0,2,17,3,26,6,0,0,0,0,0,0,0,0,0,0,29393,5305,51,10.2,412,79,0,17,2,15,38,10,1,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17042,27790,2855,46,9.2,332,72,0,14,19,17,70,8,1,0,1,0,0,1,0,0,0,1,30630,2897,49,9.8,327,96,0,19,14,33,85,8,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4434,32522,5722,47,9.4,313,57,0,22,6,33,65,5,1,1,4,3,1,0,1,1,1,1,19318,3743,36,7.2,254,45,0,6,22,5,55,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11676,45485,1497,71,14.2,142,0,0,30,36,81,5,0,0,0,0,0,0,0,0,0,0,0,49148,6148,75,15.0,173,0,0,36,30,102,0,0,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,26030,3315,47,9.4,380,82,0,8,11,11,34,7,0,0,0,0,0,0,0,0,0,1,26227,4307,47,9.4,396,76,0,11,8,12,36,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3816,29107,2347,48,9.6,392,94,0,9,6,11,32,6,1,0,2,0,1,1,0,0,0,1,22294,2255,43,8.6,311,75,0,6,9,13,88,7,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6773,26533,2868,44,8.8,313,69,0,13,20,15,28,5,0,0,0,0,0,0,0,0,0,0,28793,3928,49,9.8,358,78,0,20,13,15,24,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11186,34668,2633,52,10.4,384,111,0,23,9,23,72,10,1,0,2,1,0,1,0,1,1,1,24026,2221,44,8.8,297,56,0,9,23,10,62,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10738,32646,5038,49,9.8,421,78,0,20,9,19,30,8,1,0,2,1,1,0,0,1,1,1,25077,1392,45,9.0,329,63,0,9,20,11,28,7,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14671,25858,2628,45,9.0,393,84,0,8,14,8,36,9,1,0,1,0,1,0,0,0,0,1,27486,4671,46,9.2,377,70,0,14,8,17,36,12,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9813,27924,4444,47,9.4,326,110,0,16,7,22,66,9,1,0,1,0,0,1,0,1,2,0,25650,3335,46,9.2,352,65,0,7,16,10,46,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26076,25729,1454,46,9.2,314,86,0,10,11,17,28,11,0,0,1,0,0,1,0,1,2,0,28267,4049,46,9.2,362,64,0,11,10,20,27,6,1,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
20288,48999,9049,71,14.2,163,0,0,46,28,114,0,0,0,0,4,4,0,0,1,0,0,0,42472,2939,63,12.6,105,0,0,28,46,60,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25352,25871,1127,43,8.6,320,55,0,12,19,13,35,9,0,0,0,0,0,0,0,1,1,0,31174,5189,47,9.4,315,75,0,19,12,19,38,12,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9288,26200,3865,46,9.2,303,60,0,14,19,21,28,10,0,0,0,0,0,0,0,0,0,0,30344,3434,49,9.8,336,61,0,19,14,22,28,10,1,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6811,25503,2898,43,8.6,249,59,0,16,22,19,33,2,0,0,0,0,0,0,0,0,0,0,32381,4151,49,9.8,320,105,0,22,16,25,25,4,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3893,29935,1232,50,10.0,385,92,0,14,10,17,41,13,0,0,1,1,0,0,0,1,2,1,24178,2848,46,9.2,338,82,0,10,14,9,38,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9359,28785,6270,45,9.0,296,67,0,16,15,17,26,9,1,0,2,1,1,0,0,1,1,1,28319,1002,46,9.2,304,78,0,15,16,25,31,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15129,26166,1792,44,8.8,325,62,0,10,13,9,33,8,0,0,1,0,0,1,0,1,1,0,27800,3900,45,9.0,353,62,0,13,10,17,40,9,1,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10655,30267,4722,47,9.4,379,79,0,14,9,19,31,7,1,0,3,1,1,1,0,1,1,1,25018,2223,46,9.2,314,83,0,9,14,17,30,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3700,29168,5675,48,9.6,410,68,0,11,6,17,61,11,1,0,2,1,1,0,0,0,0,1,23563,1323,45,9.0,339,74,0,6,11,11,28,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7374,29539,6831,45,9.0,355,58,0,13,4,18,20,4,1,1,5,4,1,0,1,1,1,1,17353,2158,34,6.8,181,53,0,4,13,6,34,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18172,23701,2546,43,8.6,277,63,0,9,23,9,33,9,0,0,0,0,0,0,0,0,0,0,30479,2794,48,9.6,295,66,0,23,9,23,24,10,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6314,21839,1509,42,8.4,332,74,0,5,18,6,26,9,0,0,0,0,0,0,0,0,0,0,33461,5598,48,9.6,379,79,0,18,5,23,38,11,1,0,4,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
